transaction_id,timestamp,date,day_of_week,hour,is_weekend,lane_type,lane_number,cashier_id,payment_method,n_items,n_fresh_items,has_fresh_products,basket_value_tnd,queue_wait_time_sec,scan_time_sec,weighing_time_sec,payment_time_sec,bagging_time_sec,other_delay_sec,delay_reason,total_transaction_time_sec,customer_satisfaction
TXN-CRT-001-000134,2026-07-01 20:01:49,2026-07-01,Wednesday,20,False,Traditional,8,CASH-112,Cash,14,1,True,42.73,88.1,89.1,22.9,57.0,34.4,0.0,,203.4,3
TXN-CRT-001-000135,2026-07-01 20:02:27,2026-07-01,Wednesday,20,False,Express (<10 items),13,CASH-142,Check,2,1,True,12.2,80.8,7.5,34.7,88.1,22.5,32.7,Price check required,185.6,3
TXN-CRT-001-000136,2026-07-01 20:02:47,2026-07-01,Wednesday,20,False,Traditional,4,CASH-105,Cash,1,0,False,3.97,85.8,3.8,0.0,65.3,39.9,0.0,,109.0,4
TXN-CRT-001-000137,2026-07-01 20:04:53,2026-07-01,Wednesday,20,False,Traditional,7,CASH-125,Card (Local),5,0,False,33.68,116.1,30.4,0.0,22.3,39.5,0.0,,92.2,4
TXN-CRT-001-000138,2026-07-01 20:08:41,2026-07-01,Wednesday,20,False,Traditional,8,CASH-132,Cash,21,4,True,172.27,55.7,103.9,39.3,66.0,21.1,0.0,,230.3,4
TXN-CRT-001-000139,2026-07-01 20:17:14,2026-07-01,Wednesday,20,False,Traditional,5,CASH-106,Card (Local),18,3,True,89.01,82.5,95.0,36.4,27.7,39.9,0.0,,199.0,4
TXN-CRT-001-000140,2026-07-01 20:26:14,2026-07-01,Wednesday,20,False,Express (<10 items),13,CASH-142,Flous (Mobile),17,6,True,80.81,99.2,65.9,26.2,35.3,15.9,0.0,,143.3,4
TXN-CRT-001-000141,2026-07-01 20:28:04,2026-07-01,Wednesday,20,False,Express (<10 items),13,CASH-143,Card (Local),2,1,True,10.07,30.4,7.2,18.0,19.3,23.7,0.0,,68.3,4
TXN-CRT-001-000142,2026-07-01 20:28:23,2026-07-01,Wednesday,20,False,Traditional,3,CASH-112,Cash,15,7,True,79.01,24.6,86.9,16.2,30.2,33.7,0.0,,167.1,4
TXN-CRT-001-000143,2026-07-01 20:37:36,2026-07-01,Wednesday,20,False,Traditional,5,CASH-132,Card (Local),42,12,True,208.76,20.9,201.6,38.7,22.6,15.8,0.0,,278.7,4
TXN-CRT-001-000144,2026-07-01 20:50:14,2026-07-01,Wednesday,20,False,Traditional,2,CASH-104,Card (International),13,3,True,62.46,146.9,78.0,20.3,38.2,22.8,0.0,,159.5,3
TXN-CRT-001-000145,2026-07-01 20:52:42,2026-07-01,Wednesday,20,False,Traditional,5,CASH-110,Cash,20,6,True,143.86,131.0,140.4,19.7,62.5,24.1,0.0,,246.7,3
TXN-CRT-001-000146,2026-07-01 20:59:35,2026-07-01,Wednesday,20,False,Traditional,2,CASH-110,Flous (Mobile),27,15,True,215.48,28.2,99.4,31.5,35.8,29.6,0.0,,196.4,4
TXN-CRT-001-000147,2026-07-01 21:27:12,2026-07-01,Wednesday,21,False,Traditional,7,CASH-119,Card (Local),27,8,True,171.53,116.1,158.9,25.6,21.4,25.7,0.0,,231.5,3
TXN-CRT-001-000148,2026-07-01 21:27:43,2026-07-01,Wednesday,21,False,Traditional,7,CASH-106,Flous (Mobile),16,5,True,55.68,70.7,69.4,35.2,27.1,28.2,0.0,,160.0,4
TXN-CRT-001-000149,2026-07-01 21:29:49,2026-07-01,Wednesday,21,False,Traditional,1,CASH-103,Card (Local),34,12,True,290.77,52.0,168.1,28.6,20.3,28.5,0.0,,245.5,4
TXN-CRT-001-000150,2026-07-01 21:35:32,2026-07-01,Wednesday,21,False,Traditional,2,CASH-111,Cash,12,1,True,84.25,27.4,35.1,21.4,65.0,35.5,0.0,,157.1,4
TXN-CRT-001-000151,2026-07-01 21:59:10,2026-07-01,Wednesday,21,False,Self-Service,9,,Cash,38,11,True,169.94,46.4,305.3,35.6,70.5,29.3,0.0,,440.7,4
TXN-CRT-001-000152,2026-07-01 21:59:20,2026-07-01,Wednesday,21,False,Traditional,5,CASH-127,Cash,8,3,True,36.22,22.9,32.4,33.4,46.6,36.3,0.0,,148.7,4
TXN-CRT-001-000153,2026-07-01 21:59:48,2026-07-01,Wednesday,21,False,Traditional,8,CASH-111,Flous (Mobile),9,5,True,69.69,40.5,36.6,36.4,34.5,25.4,0.0,,132.9,4
TXN-CRT-001-000154,2026-07-02 08:08:42,2026-07-02,Thursday,8,False,Traditional,8,CASH-107,Card (International),3,0,False,14.09,22.4,20.8,0.0,48.8,21.7,0.0,,91.2,4
TXN-CRT-001-000155,2026-07-02 08:17:13,2026-07-02,Thursday,8,False,Express (<10 items),13,CASH-136,Card (Local),28,7,True,159.46,14.4,100.4,44.2,29.3,31.6,0.0,,205.5,4
TXN-CRT-001-000156,2026-07-02 08:36:38,2026-07-02,Thursday,8,False,Traditional,7,CASH-135,Cash,13,4,True,94.7,118.1,76.3,21.8,43.2,30.7,0.0,,172.1,4
TXN-CRT-001-000157,2026-07-02 09:30:32,2026-07-02,Thursday,9,False,Traditional,4,CASH-114,Cash,8,1,True,45.29,44.2,42.4,19.6,66.2,27.8,0.0,,156.1,4
TXN-CRT-001-000158,2026-07-02 09:35:42,2026-07-02,Thursday,9,False,Traditional,5,CASH-101,Card (International),8,2,True,24.14,66.2,33.7,43.5,41.7,20.9,0.0,,139.8,4
TXN-CRT-001-000159,2026-07-02 09:41:20,2026-07-02,Thursday,9,False,Traditional,1,CASH-114,Cash,39,8,True,199.18,32.1,255.4,43.4,60.4,35.0,0.0,,394.2,4
TXN-CRT-001-000160,2026-07-02 09:45:21,2026-07-02,Thursday,9,False,Traditional,7,CASH-112,Cash,31,7,True,238.25,42.6,156.0,37.9,44.5,38.5,0.0,,276.9,4
TXN-CRT-001-000161,2026-07-02 09:46:10,2026-07-02,Thursday,9,False,Traditional,8,CASH-102,Card (Local),17,4,True,125.82,21.8,111.4,35.2,34.3,34.9,0.0,,215.7,4
TXN-CRT-001-000162,2026-07-02 10:03:59,2026-07-02,Thursday,10,False,Traditional,2,CASH-106,Cash,19,5,True,64.48,147.8,72.6,34.7,41.1,19.0,0.0,,167.4,3
TXN-CRT-001-000163,2026-07-02 10:13:12,2026-07-02,Thursday,10,False,Traditional,8,CASH-120,Cash,15,3,True,64.41,95.0,106.7,32.6,64.5,28.7,0.0,,232.5,3
TXN-CRT-001-000164,2026-07-02 10:14:38,2026-07-02,Thursday,10,False,Traditional,7,CASH-115,Cash,12,3,True,69.75,31.6,38.8,25.0,55.9,22.7,0.0,,142.4,4
TXN-CRT-001-000165,2026-07-02 10:18:06,2026-07-02,Thursday,10,False,Traditional,7,CASH-108,Cash,41,9,True,311.54,21.7,258.0,28.5,38.2,30.7,0.0,,355.5,4
TXN-CRT-001-000166,2026-07-02 10:21:45,2026-07-02,Thursday,10,False,Traditional,6,CASH-116,Check,5,0,False,12.75,13.2,21.8,0.0,50.7,24.4,0.0,,96.9,4
TXN-CRT-001-000167,2026-07-02 10:24:24,2026-07-02,Thursday,10,False,Traditional,2,CASH-135,Cash,13,1,True,64.27,55.6,50.7,42.7,30.5,17.4,0.0,,141.4,4
TXN-CRT-001-000168,2026-07-02 10:25:11,2026-07-02,Thursday,10,False,Traditional,3,CASH-117,Cash,11,1,True,45.52,86.8,56.8,40.5,70.3,23.6,0.0,,191.1,4
TXN-CRT-001-000169,2026-07-02 10:27:53,2026-07-02,Thursday,10,False,Traditional,3,CASH-105,Cash,15,4,True,48.76,80.6,106.6,20.6,73.3,32.2,0.0,,232.7,4
TXN-CRT-001-000170,2026-07-02 10:31:07,2026-07-02,Thursday,10,False,Traditional,2,CASH-122,Card (International),14,5,True,101.35,35.4,49.4,39.8,41.1,17.5,0.0,,147.8,4
TXN-CRT-001-000171,2026-07-02 10:31:32,2026-07-02,Thursday,10,False,Traditional,6,CASH-116,Cash,16,2,True,41.98,42.3,75.6,43.5,46.4,22.5,0.0,,188.1,4
TXN-CRT-001-000172,2026-07-02 10:41:09,2026-07-02,Thursday,10,False,Traditional,1,CASH-106,Card (Local),6,0,False,23.85,21.1,38.4,0.0,22.8,27.4,0.0,,88.5,4
TXN-CRT-001-000173,2026-07-02 10:49:42,2026-07-02,Thursday,10,False,Traditional,1,CASH-105,Cash,16,5,True,81.82,24.6,70.6,19.0,26.4,16.9,0.0,,132.9,4
TXN-CRT-001-000174,2026-07-02 10:57:27,2026-07-02,Thursday,10,False,Traditional,2,CASH-134,Cash,8,1,True,53.65,117.9,29.8,22.3,38.3,16.5,0.0,,106.9,3
TXN-CRT-001-000175,2026-07-02 11:00:24,2026-07-02,Thursday,11,False,Traditional,5,CASH-111,Cash,7,4,True,33.36,8.8,24.0,20.1,35.4,24.7,0.0,,104.1,4
TXN-CRT-001-000176,2026-07-02 11:02:13,2026-07-02,Thursday,11,False,Traditional,2,CASH-115,Card (International),3,1,True,17.24,7.6,15.1,41.4,34.9,22.3,0.0,,113.6,4
TXN-CRT-001-000177,2026-07-02 11:02:50,2026-07-02,Thursday,11,False,Traditional,5,CASH-104,Flous (Mobile),26,5,True,231.35,28.2,71.0,32.2,39.8,31.5,0.0,,174.6,4
TXN-CRT-001-000178,2026-07-02 11:03:14,2026-07-02,Thursday,11,False,Traditional,3,CASH-131,Cash,13,2,True,63.81,146.6,39.5,31.3,63.8,24.4,0.0,,159.1,3
TXN-CRT-001-000179,2026-07-02 11:12:30,2026-07-02,Thursday,11,False,Express (<10 items),12,CASH-139,Card (Local),20,5,True,118.06,51.2,82.5,34.6,29.7,16.6,0.0,,163.5,4
TXN-CRT-001-000180,2026-07-02 11:19:38,2026-07-02,Thursday,11,False,Traditional,7,CASH-106,Flous (Mobile),24,3,True,177.69,220.4,175.0,30.0,20.8,28.6,0.0,,254.5,3
TXN-CRT-001-000181,2026-07-02 11:26:35,2026-07-02,Thursday,11,False,Traditional,4,CASH-115,Cash,22,3,True,177.66,38.5,98.4,16.5,40.0,27.5,0.0,,182.4,4
TXN-CRT-001-000182,2026-07-02 11:32:55,2026-07-02,Thursday,11,False,Traditional,1,CASH-130,Flous (Mobile),15,2,True,62.83,82.7,54.2,21.8,36.5,19.0,0.0,,131.6,3
TXN-CRT-001-000183,2026-07-02 11:37:43,2026-07-02,Thursday,11,False,Self-Service,11,,Cash,12,4,True,74.86,107.1,130.0,36.3,39.9,37.7,0.0,,244.0,3
TXN-CRT-001-000184,2026-07-02 11:44:42,2026-07-02,Thursday,11,False,Self-Service,11,,Flous (Mobile),12,3,True,46.82,194.8,59.0,51.9,33.6,31.6,0.0,,176.2,3
TXN-CRT-001-000185,2026-07-02 11:50:05,2026-07-02,Thursday,11,False,Traditional,1,CASH-110,Card (International),20,1,True,88.71,30.4,129.6,32.1,49.1,33.0,0.0,,243.8,4
TXN-CRT-001-000186,2026-07-02 11:59:39,2026-07-02,Thursday,11,False,Traditional,1,CASH-135,Check,15,4,True,88.47,50.7,85.9,21.9,46.5,35.4,0.0,,189.7,4
TXN-CRT-001-000187,2026-07-02 12:01:48,2026-07-02,Thursday,12,False,Traditional,2,CASH-134,Card (Local),33,8,True,230.47,43.5,198.9,32.9,29.6,18.1,159.5,Promo code issue,438.9,3
TXN-CRT-001-000188,2026-07-02 12:02:25,2026-07-02,Thursday,12,False,Traditional,6,CASH-131,Cash,36,9,True,155.45,87.7,193.3,20.6,74.7,18.6,0.0,,307.2,3
TXN-CRT-001-000189,2026-07-02 12:04:51,2026-07-02,Thursday,12,False,Traditional,5,CASH-112,Flous (Mobile),7,1,True,48.41,136.0,50.9,28.9,23.5,39.0,0.0,,142.3,3
TXN-CRT-001-000190,2026-07-02 12:05:38,2026-07-02,Thursday,12,False,Traditional,5,CASH-134,Cash,6,2,True,41.47,135.8,17.0,22.5,70.1,33.2,0.0,,142.8,3
TXN-CRT-001-000191,2026-07-02 12:07:54,2026-07-02,Thursday,12,False,Traditional,7,CASH-129,Cash,20,9,True,143.17,29.9,84.1,20.2,64.8,18.5,0.0,,187.6,4
TXN-CRT-001-000192,2026-07-02 12:11:49,2026-07-02,Thursday,12,False,Self-Service,9,,Card (Local),10,1,True,31.19,24.7,104.9,28.3,25.7,43.8,0.0,,202.7,4
TXN-CRT-001-000193,2026-07-02 12:16:47,2026-07-02,Thursday,12,False,Self-Service,9,,Card (International),1,0,False,5.04,81.1,6.1,0.0,40.1,26.0,0.0,,72.2,4
TXN-CRT-001-000194,2026-07-02 12:19:00,2026-07-02,Thursday,12,False,Traditional,4,CASH-130,Flous (Mobile),38,8,True,202.9,18.7,198.6,37.7,36.6,19.8,0.0,,292.6,4
TXN-CRT-001-000195,2026-07-02 12:21:27,2026-07-02,Thursday,12,False,Traditional,5,CASH-105,Cash,8,1,True,61.52,89.2,45.6,15.1,43.1,21.0,0.0,,124.8,3
TXN-CRT-001-000196,2026-07-02 12:24:11,2026-07-02,Thursday,12,False,Traditional,6,CASH-114,Card (International),42,10,True,228.24,50.7,283.8,29.4,33.5,21.3,0.0,,368.0,3
TXN-CRT-001-000197,2026-07-02 12:25:04,2026-07-02,Thursday,12,False,Traditional,4,CASH-103,Card (Local),24,8,True,205.27,121.5,152.6,36.2,20.1,36.9,0.0,,245.7,3
TXN-CRT-001-000198,2026-07-02 12:25:53,2026-07-02,Thursday,12,False,Self-Service,9,,Cash,26,10,True,123.12,108.5,203.3,53.3,52.2,25.7,0.0,,334.5,3
TXN-CRT-001-000199,2026-07-02 12:26:11,2026-07-02,Thursday,12,False,Self-Service,9,,Cash,7,1,True,47.39,55.8,59.9,53.2,53.9,48.0,0.0,,214.9,4
TXN-CRT-001-000200,2026-07-02 12:33:40,2026-07-02,Thursday,12,False,Traditional,6,CASH-120,Cash,8,2,True,43.48,17.2,50.3,33.1,30.0,38.2,0.0,,151.6,4
TXN-CRT-001-000201,2026-07-02 12:38:03,2026-07-02,Thursday,12,False,Traditional,4,CASH-110,Cash,16,5,True,63.34,18.7,78.9,15.8,26.6,25.3,0.0,,146.6,4
TXN-CRT-001-000202,2026-07-02 12:41:06,2026-07-02,Thursday,12,False,Traditional,3,CASH-115,Check,7,2,True,29.67,52.7,19.5,32.2,43.7,21.3,0.0,,116.7,4
TXN-CRT-001-000203,2026-07-02 12:41:12,2026-07-02,Thursday,12,False,Traditional,7,CASH-133,Card (Local),10,2,True,68.58,71.6,44.1,24.9,34.4,21.3,0.0,,124.7,3
TXN-CRT-001-000204,2026-07-02 12:48:42,2026-07-02,Thursday,12,False,Self-Service,9,,Card (Local),10,1,True,34.17,39.1,112.1,47.3,25.6,36.8,0.0,,221.8,4
TXN-CRT-001-000205,2026-07-02 12:54:20,2026-07-02,Thursday,12,False,Traditional,1,CASH-131,Check,6,1,True,36.12,22.7,31.7,37.9,60.2,26.6,0.0,,156.4,4
TXN-CRT-001-000206,2026-07-02 12:57:02,2026-07-02,Thursday,12,False,Traditional,3,CASH-126,Cash,8,2,True,55.47,40.2,54.3,15.3,39.0,22.8,0.0,,131.3,4
TXN-CRT-001-000207,2026-07-02 12:57:45,2026-07-02,Thursday,12,False,Traditional,2,CASH-133,Card (International),28,9,True,244.48,122.1,161.8,36.4,39.7,32.9,0.0,,270.9,3
TXN-CRT-001-000208,2026-07-02 13:01:04,2026-07-02,Thursday,13,False,Traditional,5,CASH-102,Cash,7,3,True,24.08,40.2,40.9,22.0,29.0,34.1,0.0,,126.0,4
TXN-CRT-001-000209,2026-07-02 13:02:42,2026-07-02,Thursday,13,False,Traditional,8,CASH-101,Flous (Mobile),2,0,False,14.19,30.8,5.4,0.0,24.5,21.6,0.0,,51.6,4
TXN-CRT-001-000210,2026-07-02 13:03:18,2026-07-02,Thursday,13,False,Traditional,2,CASH-101,Cash,20,2,True,158.52,18.1,124.8,36.7,47.6,37.8,0.0,,246.9,4
TXN-CRT-001-000211,2026-07-02 13:04:19,2026-07-02,Thursday,13,False,Traditional,2,CASH-131,Check,48,16,True,191.68,48.0,335.1,22.9,83.4,17.9,111.4,Promo code issue,570.7,3
TXN-CRT-001-000212,2026-07-02 13:06:04,2026-07-02,Thursday,13,False,Traditional,4,CASH-130,Cash,11,3,True,55.25,109.3,74.7,32.6,60.0,39.6,0.0,,207.0,4
TXN-CRT-001-000213,2026-07-02 13:06:40,2026-07-02,Thursday,13,False,Traditional,7,CASH-128,Cash,5,2,True,23.41,112.9,17.9,18.5,29.6,23.6,81.1,Barcode not scanning,170.8,3
TXN-CRT-001-000214,2026-07-02 13:09:18,2026-07-02,Thursday,13,False,Traditional,4,CASH-119,Card (International),18,2,True,73.7,25.6,59.6,16.5,39.9,36.2,0.0,,152.2,4
TXN-CRT-001-000215,2026-07-02 13:16:12,2026-07-02,Thursday,13,False,Traditional,4,CASH-111,Cash,40,10,True,256.07,56.1,172.0,32.4,69.5,35.1,0.0,,308.9,3
TXN-CRT-001-000216,2026-07-02 13:18:11,2026-07-02,Thursday,13,False,Traditional,8,CASH-130,Card (Local),27,7,True,222.97,27.9,83.3,18.2,26.2,39.8,0.0,,167.6,4
TXN-CRT-001-000217,2026-07-02 13:21:03,2026-07-02,Thursday,13,False,Traditional,3,CASH-130,Cash,20,7,True,108.81,37.6,80.7,28.5,39.5,33.6,0.0,,182.2,4
TXN-CRT-001-000218,2026-07-02 13:27:05,2026-07-02,Thursday,13,False,Traditional,3,CASH-103,Card (International),10,1,True,38.9,47.3,48.1,30.4,44.8,18.8,0.0,,142.0,4
TXN-CRT-001-000219,2026-07-02 13:38:45,2026-07-02,Thursday,13,False,Traditional,4,CASH-130,Cash,17,3,True,91.13,33.7,91.5,23.9,41.9,38.6,0.0,,195.9,4
TXN-CRT-001-000220,2026-07-02 13:39:57,2026-07-02,Thursday,13,False,Traditional,5,CASH-134,Cash,4,1,True,26.94,148.1,25.2,32.4,55.4,21.4,0.0,,134.5,3
TXN-CRT-001-000221,2026-07-02 13:41:12,2026-07-02,Thursday,13,False,Traditional,2,CASH-124,Cash,22,8,True,127.7,30.6,113.1,25.5,45.8,36.1,0.0,,220.5,4
TXN-CRT-001-000222,2026-07-02 13:44:40,2026-07-02,Thursday,13,False,Traditional,1,CASH-110,Cash,24,9,True,167.05,28.5,130.8,32.9,71.1,38.8,0.0,,273.7,4
TXN-CRT-001-000223,2026-07-02 13:46:02,2026-07-02,Thursday,13,False,Traditional,4,CASH-124,Cash,46,19,True,305.9,25.5,208.8,21.6,31.6,25.2,0.0,,287.2,4
TXN-CRT-001-000224,2026-07-02 14:06:07,2026-07-02,Thursday,14,False,Traditional,5,CASH-116,Cash,9,5,True,46.38,12.1,24.0,38.0,47.1,26.0,0.0,,135.2,4
TXN-CRT-001-000225,2026-07-02 14:08:15,2026-07-02,Thursday,14,False,Traditional,7,CASH-105,Cash,1,0,False,6.17,151.1,5.5,0.0,48.4,33.9,0.0,,87.8,3
TXN-CRT-001-000226,2026-07-02 14:20:16,2026-07-02,Thursday,14,False,Traditional,7,CASH-113,Cash,17,1,True,93.07,49.9,90.5,39.8,32.2,20.6,0.0,,183.1,4
TXN-CRT-001-000227,2026-07-02 14:25:12,2026-07-02,Thursday,14,False,Express (<10 items),13,CASH-144,Card (Local),23,4,True,143.18,72.3,80.5,37.8,25.5,31.8,0.0,,175.6,4
TXN-CRT-001-000228,2026-07-02 14:33:15,2026-07-02,Thursday,14,False,Traditional,4,CASH-121,Flous (Mobile),28,6,True,212.96,65.6,202.5,37.8,39.8,18.1,0.0,,298.1,4
TXN-CRT-001-000229,2026-07-02 14:39:21,2026-07-02,Thursday,14,False,Self-Service,9,,Cash,7,3,True,46.13,32.8,48.7,61.5,73.3,39.6,0.0,,223.1,4
TXN-CRT-001-000230,2026-07-02 14:55:27,2026-07-02,Thursday,14,False,Traditional,2,CASH-120,Card (Local),9,4,True,27.75,49.7,31.6,22.0,29.6,34.4,51.5,Promo code issue,169.0,4
TXN-CRT-001-000231,2026-07-02 14:58:23,2026-07-02,Thursday,14,False,Traditional,2,CASH-105,Card (Local),16,2,True,70.59,84.2,87.2,21.9,22.8,15.6,0.0,,147.4,4
TXN-CRT-001-000232,2026-07-02 15:22:01,2026-07-02,Thursday,15,False,Traditional,7,CASH-115,Cash,11,3,True,87.05,13.7,66.5,15.8,67.4,38.7,0.0,,188.4,4
TXN-CRT-001-000233,2026-07-02 15:59:01,2026-07-02,Thursday,15,False,Traditional,8,CASH-108,Card (Local),34,12,True,158.2,37.0,250.6,36.2,29.6,15.1,0.0,,331.5,4
TXN-CRT-001-000234,2026-07-02 16:02:12,2026-07-02,Thursday,16,False,Traditional,8,CASH-130,Cash,15,4,True,116.71,42.4,86.6,20.7,46.9,37.0,0.0,,191.2,4
TXN-CRT-001-000235,2026-07-02 16:09:21,2026-07-02,Thursday,16,False,Traditional,3,CASH-117,Cash,29,4,True,273.15,32.0,92.9,24.2,31.8,23.6,0.0,,172.5,4
TXN-CRT-001-000236,2026-07-02 16:16:05,2026-07-02,Thursday,16,False,Traditional,7,CASH-117,Cash,18,4,True,49.68,31.5,120.1,16.0,44.1,38.5,0.0,,218.7,4
TXN-CRT-001-000237,2026-07-02 16:18:54,2026-07-02,Thursday,16,False,Traditional,7,CASH-135,Card (Local),27,6,True,159.89,57.2,187.1,31.7,22.9,27.0,0.0,,268.6,4
TXN-CRT-001-000238,2026-07-02 16:26:35,2026-07-02,Thursday,16,False,Traditional,1,CASH-122,Card (Local),11,3,True,71.07,126.2,41.0,18.5,27.8,33.8,0.0,,121.2,3
TXN-CRT-001-000239,2026-07-02 16:27:36,2026-07-02,Thursday,16,False,Traditional,5,CASH-108,Cash,31,7,True,251.24,69.8,198.9,22.7,43.1,39.1,0.0,,303.8,3
TXN-CRT-001-000240,2026-07-02 16:33:48,2026-07-02,Thursday,16,False,Traditional,4,CASH-123,Cash,9,0,False,51.81,24.9,46.3,0.0,25.3,21.2,0.0,,92.8,4
TXN-CRT-001-000241,2026-07-02 16:43:51,2026-07-02,Thursday,16,False,Express (<10 items),13,CASH-140,Check,17,9,True,123.79,250.4,95.4,19.0,56.7,15.7,0.0,,186.8,3
TXN-CRT-001-000242,2026-07-02 16:58:02,2026-07-02,Thursday,16,False,Express (<10 items),13,CASH-140,Cash,8,2,True,46.24,127.1,54.6,30.9,73.0,28.6,57.1,Supervisor approval needed,244.2,2
TXN-CRT-001-000243,2026-07-02 17:03:42,2026-07-02,Thursday,17,False,Self-Service,11,,Cash,15,4,True,90.72,33.9,180.6,29.6,28.8,34.4,0.0,,273.4,4
TXN-CRT-001-000244,2026-07-02 17:07:02,2026-07-02,Thursday,17,False,Traditional,6,CASH-111,Flous (Mobile),10,5,True,25.95,128.4,29.7,44.1,38.1,29.0,0.0,,140.8,3
TXN-CRT-001-000245,2026-07-02 17:09:13,2026-07-02,Thursday,17,False,Traditional,6,CASH-115,Card (Local),9,1,True,70.43,58.2,64.0,43.5,31.2,31.5,0.0,,170.3,4
TXN-CRT-001-000246,2026-07-02 17:11:27,2026-07-02,Thursday,17,False,Self-Service,9,,Card (Local),47,9,True,247.46,17.7,391.7,57.4,26.8,26.1,0.0,,502.0,3
TXN-CRT-001-000247,2026-07-02 17:11:40,2026-07-02,Thursday,17,False,Traditional,8,CASH-114,Card (International),6,2,True,33.41,117.5,17.3,39.0,45.1,29.2,0.0,,130.7,4
TXN-CRT-001-000248,2026-07-02 17:21:01,2026-07-02,Thursday,17,False,Express (<10 items),13,CASH-140,Flous (Mobile),28,5,True,219.65,24.9,98.6,29.2,33.3,24.8,0.0,,185.9,4
TXN-CRT-001-000249,2026-07-02 17:35:01,2026-07-02,Thursday,17,False,Express (<10 items),13,CASH-140,Cash,49,15,True,293.1,72.2,197.7,37.8,52.1,27.7,0.0,,315.3,3
TXN-CRT-001-000250,2026-07-02 17:42:33,2026-07-02,Thursday,17,False,Self-Service,11,,Cash,1,0,False,7.15,55.9,3.8,0.0,27.1,35.8,0.0,,66.6,4
TXN-CRT-001-000251,2026-07-02 17:44:14,2026-07-02,Thursday,17,False,Traditional,4,CASH-103,Cash,23,2,True,228.72,76.6,136.2,19.5,26.1,32.0,0.0,,213.8,4
TXN-CRT-001-000252,2026-07-02 17:44:21,2026-07-02,Thursday,17,False,Traditional,6,CASH-112,Check,9,2,True,50.69,158.8,52.0,15.1,76.2,27.2,0.0,,170.5,3
TXN-CRT-001-000253,2026-07-02 17:46:08,2026-07-02,Thursday,17,False,Self-Service,9,,Card (Local),2,0,False,10.53,49.2,20.8,0.0,22.7,34.9,0.0,,78.5,4
TXN-CRT-001-000254,2026-07-02 17:52:27,2026-07-02,Thursday,17,False,Traditional,2,CASH-124,Cash,13,4,True,66.81,17.5,88.7,17.0,68.4,21.7,0.0,,195.9,4
TXN-CRT-001-000255,2026-07-02 18:00:33,2026-07-02,Thursday,18,False,Traditional,7,CASH-133,Flous (Mobile),43,12,True,299.19,28.1,295.5,24.6,34.8,34.5,0.0,,389.4,3
TXN-CRT-001-000256,2026-07-02 18:04:22,2026-07-02,Thursday,18,False,Traditional,3,CASH-124,Cash,1,1,True,3.15,16.3,4.5,35.4,47.4,21.9,0.0,,109.2,4
TXN-CRT-001-000257,2026-07-02 18:07:44,2026-07-02,Thursday,18,False,Express (<10 items),13,CASH-141,Cash,18,6,True,91.74,11.6,66.8,16.7,51.7,34.2,0.0,,169.3,4
TXN-CRT-001-000258,2026-07-02 18:12:33,2026-07-02,Thursday,18,False,Traditional,4,CASH-105,Card (Local),15,2,True,71.69,107.7,78.2,43.2,21.2,15.3,0.0,,157.9,3
TXN-CRT-001-000259,2026-07-02 18:14:36,2026-07-02,Thursday,18,False,Traditional,4,CASH-101,Cash,36,11,True,239.36,54.4,181.4,29.8,70.1,32.2,0.0,,313.5,4
TXN-CRT-001-000260,2026-07-02 18:15:15,2026-07-02,Thursday,18,False,Traditional,6,CASH-134,Flous (Mobile),4,1,True,12.49,44.8,20.7,34.3,28.5,34.9,0.0,,118.4,4
TXN-CRT-001-000261,2026-07-02 18:17:09,2026-07-02,Thursday,18,False,Traditional,6,CASH-134,Cash,22,6,True,191.43,34.6,91.9,44.3,32.7,18.4,0.0,,187.3,4
TXN-CRT-001-000262,2026-07-02 18:18:13,2026-07-02,Thursday,18,False,Express (<10 items),13,CASH-145,Flous (Mobile),22,7,True,189.89,90.8,84.4,25.3,34.1,30.5,0.0,,174.3,3
TXN-CRT-001-000263,2026-07-02 18:18:41,2026-07-02,Thursday,18,False,Traditional,5,CASH-110,Card (Local),22,6,True,158.08,138.3,65.5,16.3,19.8,25.8,0.0,,127.5,3
TXN-CRT-001-000264,2026-07-02 18:26:29,2026-07-02,Thursday,18,False,Traditional,4,CASH-107,Cash,44,11,True,261.47,24.2,296.3,29.5,31.6,30.4,0.0,,387.9,4
TXN-CRT-001-000265,2026-07-02 18:32:49,2026-07-02,Thursday,18,False,Self-Service,11,,Check,30,8,True,152.42,70.1,229.5,57.0,76.2,30.6,0.0,,393.2,3
TXN-CRT-001-000266,2026-07-02 18:34:07,2026-07-02,Thursday,18,False,Traditional,5,CASH-129,Cash,2,0,False,5.48,102.5,12.1,0.0,73.5,26.2,70.3,Item return/exchange,182.1,2
TXN-CRT-001-000267,2026-07-02 18:35:23,2026-07-02,Thursday,18,False,Traditional,4,CASH-107,Cash,15,2,True,77.43,60.2,101.3,37.6,54.3,27.6,0.0,,220.9,3
TXN-CRT-001-000268,2026-07-02 18:35:33,2026-07-02,Thursday,18,False,Traditional,7,CASH-101,Cash,13,4,True,80.07,85.7,39.2,31.1,71.9,37.7,0.0,,179.9,4
TXN-CRT-001-000269,2026-07-02 18:41:30,2026-07-02,Thursday,18,False,Traditional,8,CASH-134,Flous (Mobile),10,1,True,77.51,17.3,65.5,17.3,36.8,35.1,0.0,,154.7,4
